ID,Target
LBNKFJIB,0
8H9ORQRV,0
FCZTSZN5,1
K8KJKHNI,0
NE5SCH8L,0
SWZOFSLD,0
HDQKY5ZG,0
JGZXW9SM,0
YPFCEJNW,0
8JQYAERB,0
8GSPKQBW,0
KF23HOCR,0
GZHRTJHT,0
EFWX7O7H,0
2FUVCPWJ,0
S82ECH8J,0
TPF9PFUN,0
FEHUCTNT,0
LSHCA6K7,0
XPBBH8BK,0
4JIFSTGC,0
ELPUUWXT,0
2EDGJHRK,0
VYTUUCBI,0
VOCWVJXX,0
BAJQJTYR,0
IUIDAXKB,0
G6Y75DWP,0
XDT9JWMH,0
DCFIH27E,0
LYVVBUBZ,0
FOF592SX,0
4HJPTANA,0
SYYXFIQJ,0
G2K2YMFP,0
HRJGWYJI,0
4W8XBZ5N,0
P6VVZNZZ,0
5MAWRD8G,0
GOYGDFUH,0
CVWNAAPB,0
LIZHGF7D,0
KSQAB4OA,0
V8P7XEZJ,0
NCRDUQSJ,0
JZY2ADJW,0
INEW8EPK,0
JJ4SXX9H,1
AT8VVFIJ,0
JVLO2EF2,0
UEZH3NJ8,0
8FY74TMF,0
5M3F2HGJ,0
RZTXFX6I,0
ETJPWK5D,1
KKGSHAPH,0
3TZEWGQK,0
MVA8ZTYW,0
EWOMMKBA,0
2VU6PUE4,0
GWGGZ5H5,0
BBHXXTFM,0
MFGEEBD8,0
FVTDVVRQ,0
TRCX6DBY,1
5NTGDRNR,0
NSN6WULN,0
N8WSC23T,0
2JOFXULO,0
LG4BTCMW,0
7UVGZ9QQ,0
TEUTEMUO,1
GNJY4PWX,0
MW6EPFE9,0
5UZXLNY8,0
BMTRPZPD,0
FLHVJWKY,0
2YXU8FJB,0
97YOYSIW,1
EMCFRWDA,0
ZT95BH5H,0
VQ99CUNM,0
TWHHPTI8,0
UFF6PKON,0
NFJPHSFM,0
HFYKMKEK,0
99CZ3FSF,0
NHRBBCWP,0
92DPV2NM,0
WIOMNY9G,0
HMZUFVWU,0
SFAO6ZJH,1
AAQWKYND,0
JWTQXSN2,0
UDWHZHKZ,1
R7IVPGQ7,0
LXLQQ6OZ,1
FZXOJOGU,0
HFIDQQNM,0
3PB6JWOM,0
F9AJRTQM,0
BHEOHAFU,0
JTLKLJB2,1
KOSMXHWO,0
NXMI9OA4,0
HKYYG6PH,0
6ZJCWZ8F,1
VGHHPF3F,0
WTWS6VKG,0
NHHFAFFY,0
SYCN4RUQ,0
HPBW3BUM,0
CZ6KVMA7,0
X2MABBV3,1
EGIH8FFX,0
RAWQAUYM,1
BBJBUGQP,0
KCG5Z2YV,0
KUKR3G3F,0
DZ3Y4HVM,0
V6K7IPTX,0
SB2ANPRF,0
HBWPJCZZ,0
A4HMQZEP,0
JAN987UM,0
J8GTWZPA,0
JBKPY3KS,0
KJAVDBGC,0
3L4WRND2,0
ECNCCUCE,0
ANALUVVZ,1
UMNRVBAI,0
EBQCSTOT,1
JD4333VS,0
YSD6ZUM8,0
M5MTSVEY,0
5QMZAH7H,0
K2O2R6MA,0
UHMWK4FC,0
MQ6RKZ2E,0
FMEY3SKK,1
4CBG9ACQ,0
EMAGNFAJ,0
MTO2AF7N,1
3NLCDVS7,0
LBCKZ4DY,0
RNL7RYNC,0
NYTMMUPB,0
7Y9DKCPE,0
OGUZT9TQ,0
X32WUWQU,0
TGZAEHSO,0
MATOBWDW,0
686SHZQZ,0
UX7LZWJ8,0
GQK4L46R,0
E8APWECG,0
YJACASBP,0
QUFNDXGI,0
E44R8Y9C,0
NRXTWRID,0
7U4QUF83,0
JMZ73XME,0
DNGLBRAK,0
6ASUAWEU,0
FXJR3WMU,0
QVHAKZQ4,0
2Y7ZB9W3,0
AHMZEMRV,1
ZIALRFNJ,0
DYFWQSZX,0
KNORVPWH,0
E2VG5VN7,0
ZPTXIJPZ,0
XFPYD8D5,0
ENDDTFYR,0
GLLMOFZ9,0
FGLHABKD,0
FUQIQVT7,0
ZICUMKJB,0
XR2X7RPV,0
M9V3XZNN,0
RGNQQADH,0
ZNVLPA2Z,0
AQ8LWTZN,1
KXSHLWCB,0
8DR8HHB9,0
4QW6Y59V,0
HGFBKXME,0
DXV7POWX,1
AJXZIB4Q,0
YWCEGUQ4,0
FTTTU8B5,0
J8NKKQN9,1
ZK6KAZCM,0
BD3L6AY6,0
FNKG73RW,0
5XBGGRBL,0
KH6NSWFW,0
NWJB3NFF,0
B2XAGZQZ,0
LVNRYUQM,0
JXJ7P9AE,0
LCQUWKSJ,0
HWZ3CBP5,0
Y4PH5NRK,0
PGCMDCWX,0
HNSXYG2R,0
CKDYSJWP,0
8NFOKD9V,0
8CX84QG3,0
GSCCYU6P,1
SEJE7JPM,0
DBHPTCMJ,0
GYPB43WS,0
HCFEEPGE,0
JGLYJGIF,0
EVODHMXE,0
JGS6HZD3,0
WMDPLVMV,0
Y3R6XFPM,0
AT7BNNWB,0
DPUMBYWH,0
2U4T7SBJ,0
IHKB7AVW,0
ETMW8ND6,0
GRPFJCSQ,0
NBXBRPYG,0
6BUUMUBG,1
FZ7HMMHJ,0
6HPWVXEY,0
6AXI37BF,0
HPITUYXL,0
MZZEQ2GT,1
SOIA6HRA,0
AKVI232F,0
J7X2XLY9,0
XEGA5RXD,0
NNLMBQV8,0
SRONUJQX,0
DE2FMPVP,0
BGSUWYZX,0
H6BF3BF7,0
F4RGBIKD,0
5VS6YNMY,0
FJYXWQPK,0
MSSDZEEA,0
JK8VTU3Z,0
3N9VCG3W,0
ENDPIPJW,1
HMIF2M7Y,0
8EAZAFN5,0
JKL9B6HQ,0
US5PFAJD,0
ETHPIFZZ,0
BT2BDKMB,0
CMKRMRTH,0
DD4VRAC8,0
KHTFIFBS,0
MNE5BVCX,0
AUY5MMU8,0
V444XTAN,0
2PYYJ9O9,0
YADJZYPW,0
EEG3G5DD,0
RPQLKBWN,0
Y4KHB9BC,0
BWJJJPAU,0
68DWXMJG,0
56OH5TNU,0
CBB5HUVT,0
5FJ5Z9K4,0
LBC4PFT7,0
VEQNS3PF,0
LOXDCSFA,0
DJZHXRB5,0
NKNFWTJT,1
DZI922N7,0
EAGQUCCF,0
JQQRPKKU,0
FX8PV3HZ,0
I9MPMLYX,0
FGG7BE3T,0
YAMF35AL,0
HMECAGWQ,0
TJXGSS3J,0
O4OQHNEK,0
QVAPKD6F,0
DKNPAGBB,0
7CXUI7JX,0
GUPW6C54,0
7FEAS5NJ,0
CB5IUIC6,1
HJJMD4MW,0
AQQAHRHH,0
RYSUQFQT,0
OSYPTZYG,1
GC2OD3SC,0
BCU4W8RK,0
FQDT85AB,0
7VCAXDKQ,0
C5BSCKEH,0
AZBPQBA8,0
TZOTEZJD,0
FZNVDVGS,0
JUITSYCV,0
RQ9Y6TSI,0
HSDURHZN,0
WLXKXLZ3,0
HSENXVCH,0
FGZC9CDZ,0
4YPWASZ3,1
HFF89SBP,0
PKB9HMKP,0
AT33QQDZ,0
MQHDUZYD,0
DEBZBPKE,0
MCF3PWFJ,0
CQJCD7TV,0
KPIBW9PS,0
BPKARKSC,0
WE68XKHN,0
K3H7726U,1
5EGUA3EZ,0
2PCU88CN,0
8FGEAWK2,1
EPY5EKEC,0
KR6TRGFM,0
QRWJXGJS,0
8BH6N5J3,0
UTOZ3JPZ,0
QSUDABMT,1
BYGTLGTK,0
DD7Q8BUP,0
QJKKA7NG,0
PLKAQCEQ,0
2OAPNI2T,0
IFDWZYEE,0
8SUEGMFB,0
VHEWSOPZ,0
3AQ7M6BW,0
JOOKQ5YX,0
EJTIYVZ4,0
FJYTKKSZ,0
MMBGFRP7,0
R7MHNSXR,0
RBTYDSK3,0
VQVGHRZJ,0
FXYNGYQM,0
A5C8R6UP,0
PPRK57Y5,0
CRK333FP,0
IURMFA7Z,0
EVKAYGNK,0
76UWVKH4,0
AU3VYJEA,1
GM97YJYC,1
PVAYFNS8,0
QWLPDMDK,0
ZPE3Z3XA,0
GUZZP342,0
QWTQJSER,0
3YPVFHZC,0
JLB9VCYD,1
TWGRNW6E,0
FKAIPR7J,0
MYFSNMET,0
CZMFJLSH,0
G2PWA7E7,0
6CHIRYFA,0
UUJMDQCS,0
QQXEFORK,0
DZAK7WPH,0
KBU3WXHQ,0
2H4QGE2R,0
WWTVVFRG,0
8NZIC5N8,0
FACMUVYJ,0
C3NDXKGK,0
WQNHAYRG,0
DKQLUB7V,0
4C4WTXNU,0
VWHZQJTE,0
6XJOLJYV,0
EBJZ9KR3,0
NDOMNJPU,0
4MUEHMGP,0
86H36UQ5,0
LXV6QI44,0
GN6PJQBW,0
MQGRDDM8,0
MYCVVNFC,1
NEPAHXBU,0
GQVGU6KA,1
ALXZFP7K,0
JXGPI5HX,0
ZH2UVLLF,0
CV5TFUBI,0
NFNNOMEY,0
4PN5CKJH,0
NLQYNZME,1
NLX2ZHD5,0
YB8VQING,0
LSWNJVTT,0
NLJXN5PP,0
A2QFASFH,0
J3EJZFCY,0
IDN49BIK,0
8L8JALV3,0
2EHW8YGT,1
PWOWRC32,0
ASSBWPDE,0
FGXMXAJH,0
NFYNA3LJ,1
TYA2K2GT,0
UBPAKHHP,0
7RMC5KUL,0
BRAPBZRW,1
WMD4MBAI,0
MBDRL2OW,0
GWTWOWPJ,0
4JFOXVYJ,0
7YHAXTUK,0
MFNPFVB6,0
X5EZ28B2,0
DFF8SNJ6,1
4R2MPVR3,0
7WRPUNXZ,0
HO6R7LYL,1
TUJM4RAJ,0
EAB5OPFX,0
VQPTBXXW,0
NOHTXT5M,0
CTA8NBRD,0
VFBZN5WL,0
N2QQXWHZ,0
QB5KPPCV,0
LSWICMPO,0
JBDDZPZJ,0
T6AVTW75,0
TMTAXLND,0
TSFQNVHL,0
LDQYHJNE,1
ANMEGKZI,0
G5A8ZJ5J,0
DSXFCCZS,0
X2FC6YCR,0
3WOJJWD3,0
WNJVV5XU,0
TRFAYTXG,0
59IGBR4B,0
OQD9BEFX,0
LA4J4DPU,0
JHGMP7IP,0
ML73FTMJ,0
MVSXJKHY,0
AUFYO6XC,0
FD4JJAJS,0
NLSKTCET,0
AGWE8ACK,0
AHRXBKGV,0
A2PG7LWO,0
9UNZBFMN,0
MZGTXYTL,0
5TXLDQPY,0
TURL5CZD,0
CFNKSP6T,0
3GWRA8BQ,0
E6FQWRZB,1
W5NSFHJM,0
ZTAJIPGM,0
ZUKKOEBE,0
RUICEGXL,0
XGZQ5MCN,0
NVACWAGV,0
TZTBWWO7,0
NRC2L46J,0
UWAQQS74,0
JYFGBYGH,0
KTJSRG75,0
LD2STGPU,0
QEIT4IHJ,0
EGE6DIUJ,0
FF83ZE7P,0
PE7DGERG,0
AHE6WPMZ,0
CWHUPXJR,0
GFKRHRMP,0
FAAXFD5F,0
8B7R3AOM,0
JTSZYAJB,0
Q6XBX2T9,0
AS6CDGFE,0
YY47HMCT,0
A97RW7ZM,0
R9MMYVLJ,0
ZVK3X8QK,0
D3HGN272,0
AGVMJH5Q,0
HIEQAFQJ,0
BQRQLBCM,0
VVNIBNKK,0
NMFDJUO5,0
DFPQSQSY,0
L5IET2AM,0
EJGYP6SQ,0
GMRKNOCS,0
S2QNVSAC,0
LGSIQYRD,0
QB5RD6ED,1
DFGYUQU6,0
X2R5JVPZ,0
UVAXMXHR,0
E9ABYYKG,0
7YRFDAAQ,0
A9WGPWHE,0
24Y6SXPY,0
JLRRBX5A,0
ACTSYZJE,0
6IVWJXPA,0
BIX84EWM,0
GJJZFAPS,0
KDRGWZCQ,0
DJPUMMAE,0
KS8GPWAT,0
7QRUOYMP,0
MX4L7BJW,0
N8GDBLK8,0
TE7QVKNA,0
HDQBAJNS,1
UCE9W6EC,0
JGMKJVJK,0
RBETPWC7,0
CAO8YGKN,0
IBTCPFWD,0
PCUTAA7X,0
BOURQKKX,0
P7SJ9JAT,0
WGDDT76F,0
QPRRP3KN,0
9LXMSPHV,0
GG7S3YFU,0
3KKFWGNN,0
AMQAHJVD,0
KVVV6CJB,0
SXKVTAUJ,1
S36NAA8N,0
JSXRDPRI,0
G8MWX2VU,0
E2C25J5R,0
EEZQJGPT,0
UKLQWEPA,0
BGNSXKFE,0
NGNTFBJ2,1
JMC7NHXF,0
2T6TCJMC,0
AKBXJJL8,0
AHPLTQT8,0
FXVTPJG3,1
G2DJJJEM,1
CFV6M4AU,0
AUW9MDAJ,0
CSMJDDCL,0
QKQAAFRT,0
GKYCWIJN,0
FBBMZ9ID,0
PDYAJFVX,0
TQXUNMUV,0
IBCIVFRK,0
6Z3EQD6X,0
B2MNZ3RS,0
G8HWB4VB,0
MSVJWBGB,0
N3YG4QZG,0
MYNEH3YA,0
7QJXBUJX,0
BYZXTCQJ,0
MXXU9UYD,0
BAZ4TXJT,0
MWCHX9GP,0
YIXHIAAT,0
4G2CT3OY,0
AFE4VQIM,0
GS66KUXQ,0
PSVCWTZN,0
FBQEMDDV,0
GF4FJJD8,0
HYHCR9FQ,0
WYC4VPFH,0
OBWHYJDG,0
MEHW3EMJ,0
4YT7TWCH,0
KPK2LPQY,0
KBP6XQDP,0
BQXXAXTK,1
BYOOH9IM,0
FR3BUPMC,0
K5QUBYJ5,0
YKLKFV6Z,0
IL5VEND8,0
CDUWAXTY,0
TJHUHNF8,0
FBM7TQ9N,0
76CPFPF7,0
RTBJTFHB,0
MH3U6PHZ,0
EUGI4PG2,0
CC4YPUUV,1
EFNEF97G,0
FRFI6EHT,0
HMAFQTHE,0
GDBUOYFC,0
GAU4CK9U,0
8JHABA67,0
AGTSVHDJ,0
UNSGKJSQ,0
JHFEUDPD,0
KUABIYAK,0
FVVQDXYJ,0
BPR3FHCT,0
2XDNJL9Q,0
BC7IYXQU,0
6CGRJ88P,0
QMQXIGUX,0
EUTXWWD6,0
HXTAHPAR,1
KT6XOKH4,1
JKVM9MGK,0
CBYIUGYA,0
TKCX8XM4,0
NGJ3ZRAK,0
AC9ZWJJN,0
SODBFJ5L,0
AGT2VAIO,0
YJIAY4SO,0
3M7VRP5J,0
OY2DWURP,0
D3JWJCSR,0
CQAABKPE,0
2F5WEDIG,0
F3H5JWGP,0
HNKSAAJ8,1
CPWJBTLM,0
DS3LJNYC,0
FQOMZLWW,0
GGFEWOKP,0
5PVZGXTZ,0
BBJYEDHY,0
3AFTHQNP,0
HKMMXTX5,0
MX2AWTNR,0
GPTPXYE8,0
DZBQGPQE,1
CWDQR5KK,0
JJXRSJNG,1
WHWPMKYF,0
UIPZEDQE,0
NHY8UUNH,0
BTRD4QPJ,0
VUEZZXJS,1
Z7PUPRRJ,1
PEBFNMHZ,0
6CHMIKHG,0
KRFKGVCL,0
HZDZPWVB,0
2WIGYPFD,0
VR6UGP9Z,0
NAGBA4FH,0
8S4LOLGH,0
ZWACQUUQ,0
EKLXORJ8,0
ENUM9WZ6,0
NHFGT7AO,0
BVAWS8HL,0
AYMSUYTT,0
ALHYJBXZ,0
FKKU3RC4,1
PZGGZB39,1
KG9YYTM5,0
XP5MQQ4R,0
RI5D44XN,0
JDMFQ5PA,0
VSXBTKSC,1
79QCJDBR,0
JFEK9NGK,0
N7HMTJTZ,0
2YXK8FXR,0
8HRE4RGN,0
E5VWVY5A,0
686QJL9U,0
VHCH4TRM,0
6AFKHM4D,0
4RKESETB,1
9SPVEEFL,0
NVPKDLDQ,0
JEKMPFMP,0
6WDGNUTC,0
IXG5RFTD,0
GBS6WFNC,0
KX7PTRBN,0
8YXMTBHG,0
HXHXJZWQ,0
HZHWYNJ5,0
J55JQINU,0
8VEGAASF,0
42QRRLXZ,0
C5IEDUA6,0
M98D6BTK,0
LIYSG6F8,0
ELETVRVP,1
CNAHWNQS,0
C5VHEKQ7,0
ZICFB3QL,0
CKPWN6YQ,0
8OXOPNYY,0
BWSPN9SS,0
HHWGDPMZ,0
QOGEQWJQ,0
EDZQVNTD,0
C8AFHBVR,0
IYXNYWFQ,0
7DFAQFA5,0
9YTDRRJS,0
2ERQR52Q,0
GMJWSFSX,0
XKG7PNRA,0
CHIQAV5W,0
BQED7SOR,0
RKJXIDTT,0
KVMMCPCG,0
JLGMDHVY,0
WQPDNLC7,0
BBMYKRPB,0
Q28HXOQ3,0
GKCFEEDT,0
SSZKW9BT,0
BHSCQ4OG,0
EMJJVDBQ,0
E99CIZLB,0
YFYH6E5D,0
WWIVV7HL,1
DPS3H4LS,0
VFXBERCL,0
DDNOQ6IN,0
TXTZLLWR,0
CEAWUTTM,0
Q9PUPVFO,0
NPBB8OS9,0
SYTM77DN,0
AVM3OXSJ,1
6TNP2UD9,0
YGLKS2GM,1
8CSRWXCW,0
TAVIRNJJ,0
7UDTQRU8,0
IJFZSUP2,0
2KEWNLRC,1
2CQPGQU3,0
I6A4SQ5K,0
8CNBMCS9,0
G2NDZPFK,0
CSYTVT5U,0
VCRYXDFW,0
UKXCCWPD,1
V7NQPGQP,0
4FTPJVFA,0
8NTJYNBU,0
Q3ECEVCA,0
VZUY49LJ,0
PTLKEZCK,0
JWL4ZEEP,0
WBNG5QZM,0
DGJHXACR,0
XYSXSBXZ,0
FDYRWS3A,0
KUWTSPNW,0
4YWUG7MW,1
VUE7CBWS,0
CGFFVH5M,0
CJABSM2G,0
2VYQ27PU,0
E5OARE7C,1
VXW7NUQF,0
YT2FTFJD,0
TEXJL2B9,0
DXWFBHR9,0
3PDNA8NV,0
VC8AWFBB,0
95KHDEUC,0
BO2PEMQQ,0
6RZVJS7D,0
DRR82DDI,0
I9UNA6Q3,0
MKTAOXZV,0
JKEYQFBD,0
JJPBNEZ8,0
BVVTA338,0
ZS9DYQTP,0
SQ79XXPR,0
C4JWAGWZ,0
NMXUK98E,1
7RQMZDN6,0
AXSMBKJD,1
QQ8EMQCZ,0
FPS8ARE8,0
QIWRPCYG,0
BQCY254P,0
USF8KR97,0
SAARP3K3,0
RAAP8VMF,0
W5K7P5DM,0
DZSXFAWQ,0
G3EAFSGI,0
C2UA63JU,0
VHD7FGXV,0
HLTMB9OM,0
DVP2JUGI,0
RDN3KMWF,0
KIFJWNMA,0
ZRWHN5BJ,0
EX38IVLQ,0
V3ICFBXT,1
DSTNRJCP,0
SJA7AHEH,0
4ZWVW3WZ,1
RAYBKDU7,0
6YZA3RRK,0
UUET37EN,0
FIVESBWU,0
JFRXV73G,0
9RCTPSAD,0
9RFQ9CJC,0
EVE3GTA5,0
NR52AYWM,0
YQPZBCWQ,1
QYR58BP5,1
MNRV8JFM,0
PAGUYXPF,0
GZHH7TZ9,0
WBF39TRI,0
R9FN9GUJ,0
CJD2U7AJ,0
H6GXYOVZ,0
FHNBTVD4,1
AXGEXHVU,0
4LTRXEZQ,0
3Y5M4VDM,0
TMFBWSVN,0
UWRAPDUZ,0
4HXZ6XP4,0
OPSWMGDJ,0
HPXHPGZZ,0
MIP2A6EP,0
CHU9DX52,0
WYDDWAKE,0
QKVDYWS3,0
6BIBPPTY,0
Q9PPU9H5,0
K7LEGRTR,1
79TPN8W3,0
BGSLHMWE,1
RQSWVRQE,0
FQUADVOW,0
RK3AONFX,0
CCNURWSW,0
74IDAD5R,0
CZTTCUTD,0
NCHFZH8U,0
F3O3VK32,0
QFVNCGQF,0
D3CSQ9B8,0
3MYG9MVQ,0
EDH8EDXJ,0
RBFTYDMK,0
EKSRSLJR,0
G64YPP3W,0
7TFDKATR,0
WR89XLAY,0
56DQB66B,1
SVVXJOTH,1
JOTXJU7V,0
3DXYWYLQ,0
FEAMYRXB,0
7SZKWSUT,0
EKA7JXPB,1
GYL6SLBH,0
MNDEWNFQ,0
NB4WZBHC,0
GOX8VFYF,0
HEFWJVUC,0
S3HUVT7N,0
273B68BD,0
DLPG9JTY,0
AOIMZZM8,0
6WB2A4SH,0
GFUC6GVN,0
C2DJTSPA,0
IRXZ4A7P,0
3SUPSCME,0
5EOQ2VOV,0
8HWWIXFV,0
2RJYWHSE,0
7VZVQEVP,0
DNDAPIIV,0
6MA7DBNT,0
SKKZTRIM,0
GSYYMGN8,0
FFXEBMVR,0
7BRKDZXG,0
KCIRCF69,0
VRTF3ZGW,1
4TGXSTUQ,0
AEZISGJ2,0
DX9ZFU4H,0
5ZAYPQLJ,0
NHDIJRQ2,0
KTKQMRHM,0
ETBEKZQM,0
MPWZ5SW6,0
IBDDGQP4,0
EKS6HUIS,0
DBD2LYQO,1
FBDWO4HY,0
METUEW4X,0
J828QCIG,0
WJ7BTXAF,0
DQXAJXVH,0
ETUPKYUZ,0
JICYCT2S,0
3MMYHH5T,0
DR7JRLUA,0
KAH3C59X,0
M8GKHRWE,0
AFQ79Y4Z,1
EOZCZAWQ,0
RDHMTOHV,1
FMLITD3L,0
FRPPFYJ4,0
BVNWMHCB,0
ZQSFYAFI,0
LJS9SFDB,0
MS3XS5PS,0
Y2F6UTMU,0
KXGBKUJW,0
BVQJUDP3,0
AVC3QNE9,0
Q3FHPHPP,0
YF4CWK7M,0
LKGCDNFR,0
D65KS5B8,0
8PQPIKTZ,0
JHEWBOQ5,0
INZYUTMZ,0
6EZKYUJA,0
EH5ZR8D2,0
8XAPK42R,0
6RRHCCPC,0
FWSU3DPV,0
3YUSXZCR,0
G93KUJQK,0
CXU7TRVC,0
AZXG3ORM,0
EWMHG38G,0
QMKVWUMJ,0
9JYLZ6ID,0
SER462OB,0
VFDGMYGS,0
JJ6PP7DB,0
PZFGMEXS,0
JVNXPKKV,0
FTRYSUGP,0
FFSGYUFL,0
SYMNOMAS,0
WYUVW7WM,0
2UN4CNCD,0
ESZC3O5R,0
XYAVRQB9,0
KNAA4KKR,0
VAIRNB7K,0
RBNMCI35,0
JTGAGIPW,0
XW8BOKLX,0
DMDYJ9WU,0
MMV2BPYZ,0
VGHU6JY2,0
TKUDBJKE,0
XSIGNEOF,0
JDRCEQQC,0
BBFXMUQZ,0
9GBGKUS3,0
NWHHYVSU,0
BXYCANPP,0
IHLUCCWX,0
ALBMQLJQ,0
RP3WTTOZ,1
KCZZBDPP,0
8DRD5R4P,0
TB6NNPXJ,0
GYMNK4C5,0
LZBC3YKI,0
4WUS9DZE,0
BVFPRH5E,0
HCJ3CDIQ,0
MR5AB9XK,0
BT86KP7K,0
ARPJZEYY,1
MQVBYPMV,0
MYMH2MJD,0
C38GFW9S,0
3YMGISXY,0
HEXVALR9,0
EJJYYCGF,0
FBJN7DGR,0
ZY33DNUU,0
5IT6SEMU,0
CSGGZBJ5,0
IKBHRB5T,0
CMNK3BXK,0
OC3NCENW,0
CNFNDZYJ,0
WZ6PMQJT,0
KODC5QK4,0
BDLDUU3A,0
NCZJWP6V,0
FX6YYKTM,0
FAPLJ29O,0
FX3PDQSI,0
U5KW3QQV,0
MGEB8ECD,0
ARJQV3NH,0
8MRWKWCQ,0
YLVZZFY2,0
NT5H7BTV,0
HXGUNYCM,0
LABWUHQW,0
PFMI6XQP,0
LCLRFHQA,0
49A4DA9B,0
TZA6IOVE,0
FGJJH9YA,0
FDB3J37N,0
LVZQVRRU,0
MNXW5CXM,0
UCMKPAWM,0
AN2R4YMD,0
8PTZMKWE,0
KPBJ8EAX,0
KHTM5CJS,0
APXQBWTB,0
KEEHYGSH,0
FGLF7SDJ,1
ZFCAWKRJ,0
KBVXWXPD,0
DZ65ZAW9,0
RE9R2GIB,0
DXDAKCBN,0
NKSCUYQ2,0
NKKU8QSW,0
9A5ZQMY4,0
FKLVPPVE,0
CFKRKSN6,0
BUGP7MJK,0
YVHTUKE2,0
HUHFE89J,0
TVJJ2HZH,0
CASPD9RM,0
KYYPGLY5,1
JPJHDI8X,0
BJDA2DW2,0
NQQPQVXP,0
JEA52QAE,0
G9WOBKE5,0
BNN2RVYC,1
JYYVB9QQ,0
QMTRTCAH,0
BI8EFOVQ,0
AFFDNAGP,0
KLPEPFYU,0
EW4JVACH,1
2CIOXNZ2,0
KTG3FUPG,1
CDBYSH3C,0
4QUBNMQC,0
FNYBYV2T,0
MRHZKTN9,0
XSSTNK3Q,0
4BMECB3R,0
XKLNMHIQ,0
JMCD44NN,1
8A9TJGGH,0
TBOL8APZ,0
B5BAVUE4,0
XTACDKCF,0
U3RUJ2Z3,0
BAS7X5EE,0
DHB4NCBD,0
NPP2IFJB,0
B9SDMPKQ,0
XSXGEPSF,0
WSVR6THD,0
2DLGRG67,1
FYHZYGAL,0
STAMP3SG,0
LJHHRANV,0
68N6CCOK,1
DGMAEZ4R,0
AK2MEW8X,0
ESNAAJDD,0
BZK7XALT,0
9ZKEAKQS,0
ZZXRNCA3,0
MWECSMYJ,0
4QQTDO7K,0
HUVD6FDJ,0
ZK9D4ASK,0
TJBTWDSK,0
93FFM2FF,0
K4MNCA6A,0
BNNKFWGQ,1
Y8UAF8ZH,0
FTKHMKEX,0
EIJ7VRDM,0
GRZQ2HXB,0
CT3XXKBY,0
V4XREPW2,0
EJ8T2BDB,0
PKSTGOEO,0
HNRYMVU2,1
NCSHCLU9,0
YRQPDZA2,0
MWG47AWD,0
GPGPXQM8,1
65Z8J5DF,0
LVHMTF2J,0
N2NQ6C8T,0
ZH57X9WM,0
HJNEZTLC,0
JZWWT3WR,0
VCWBGBJC,0
34TSMIXJ,0
EAXSC6U7,0
NVCTNCWY,0
K9NSPGCW,0
GWFKEZUD,0
AJEPY6DJ,0
9RGFZUPM,0
J4KTVZHC,1
NPQRJPII,0
EJQK8XZ6,0
CUV2SFGZ,0
2TSDPANG,0
WG2REAVF,0
NKQ3MUDP,0
OXJPM2QM,0
BUM2XLF4,0
WRPURRBF,0
9NL2YZRT,0
4OASMYEZ,0
JSBR4PNB,0
WXUFZBJA,0
ZC8KNCMZ,1
ENDEJ6MF,0
UP7GYUCF,1
NQH9CKQC,0
MCKQOZBJ,0
NUECZYRF,0
MOYBBZYM,0
WWKGQPW8,0
7YZI3WDV,0
LEV7SPEX,0
IF2GUCFN,0
JCGMXVHA,0
ZXBMXCBH,0
XU7ABEXT,0
Q4VZWMAV,1
ANWXRBGZ,1
MWV3CS78,0
KG6VNT3E,0
UB87SN8H,0
VLETREAU,1
7XF5NGNX,0
XAE3BEME,0
IKFP6SUL,1
2KTAVFTQ,0
YQM6VCZW,0
ADVV45WU,0
RHMMJYJQ,0
CF6CBDUV,1
H4EKCSMS,0
KXSKGS8E,0
Y8U7QHDD,0
7NFIMMBM,0
DTM2SZDV,0
26YYPOKE,0
52JJWH4K,0
9UDUEUYE,0
DK8CPVHC,0
DT5U7S9U,0
7VYKMZMH,0
WUHRZONC,0
NZFEI87V,0
MNOEQTFV,0
8HJKFN9S,0
2VBWXNVX,0
FMHDV6S4,0
F7TN8PG4,0
J5VTHZTK,0
5RCU5BEY,0
68HTBEZE,0
MQQRAVYZ,0
K9R9ZFX7,0
KWZG3PEW,1
KGX55YR8,0
MIHYCBCE,0
2GU2CLIP,0
CKAJ6MFB,0
PSNEGSSN,0
3NMBWRFG,1
LJN7KV5E,0
GRLBMKZH,0
NL5SXFOY,1
GDAEJXFT,0
2SBXL7HF,0
EDRF3FTY,1
QTXVESKS,0
BHNRV7TT,0
WT58MTKY,0
CVBJKJHB,0
2ER84MJR,0
8R5V6QG7,0
WZSGKQ58,0
MOU2OICN,0
8FMYVKWT,1
MVVYB6V2,0
NZW4STHO,0
TEMJDC7S,0
CKKNWCFU,0
RCCBSEHL,0
KNEYAEYD,0
JOPZS5RY,0
HRGTAAY6,0
IGV4EMP2,0
MCP2CAFQ,0
RVZPF2DG,0
HJ3ZQN8L,0
JJQONU9L,0
PVHMMXWT,0
5CU2HDSM,0
SQWZMEDO,0
EX7KRJYE,0
8DPM37RY,0
MSYWP3UR,0
VE4YSNJU,0
EPXV8NA9,0
NQKOEMRZ,0
TMSVCJV6,0
KFB2KT3X,0
J3BDGHFS,0
GGSCDXWQ,0
BIZUXNIA,0
BYW2XE5V,0
HFRHC4NX,0
SG4YAAVW,0
YCOAYYWY,0
CD3BIQYT,0
UHHDARKH,0
6V2MQ286,0
